sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
0,2,are,19.416189248634037,2.9471965167738987,3.84005859935879,6.20729612534292,73.30718348197631
0,3,now,16.441782818125343,2.954056387660812,4.427679746323156,4.9934395570305385,73.30718348197631
0,4,rumblings,34.7839558062623,4.113374567549145,13.823616396159126,11.260179775711045,94.70609392328808
0,5,that,15.69818121049817,3.0726341558488834,5.387952001343846,5.5026939463086215,64.7476193054516
0,6,Apple,17.43325162829491,3.847472905551652,5.923740270906528,5.527165159712207,86.14652974676336
0,7,might,20.407658058803605,4.710836655747444,9.191939593391718,7.564604634297018,91.85290586444651
0,8,soon,15.450314007955777,3.9033318542022313,4.681388040973509,5.056727177901882,84.71993571734258
0,9,invade,22.886330084227517,4.813734719051142,8.106722823371175,7.959941306006679,97.55928198212965
0,10,the,3.5526882859209934,1.2645681863696145,-0.4964436068369187,1.1999795620021656,29.082768569931964
0,11,smart,25.612869312193823,4.889519959325613,9.692808871862738,10.178383376283534,87.57312377618416
0,12,watch,27.10007252744817,4.950932136789406,12.822969057688702,11.177062033633344,87.57312377618416
0,13,"space,",22.638462881685125,5.141375219030855,14.493078928494576,8.94427476929232,94.70609392328808
0,14,though,20.655525261345993,4.584745695635611,9.351257490247423,8.419409433532639,83.29334168792181
0,15,the,5.783493108802517,1.679427044768652,1.8856863166973632,1.7256887327067982,40.49552080529824
0,16,company,20.903392463888384,4.367189790364934,8.627234034331256,6.893333935588292,96.13268795270886
0,17,is,6.527094716429691,1.0979713219731506,-0.5881059584525294,0.9797386413698872,41.92211483471903
0,18,maintaining,33.544619793550346,4.0637221687486305,16.60294984336106,10.20369842463207,106.11884615865436
0,19,its,9.005766741853606,1.793431565698781,2.4302043340329584,2.4454799407502197,46.20189692298139
0,20,customary,43.95504230033079,5.063303355127413,16.76826944181064,15.830811755039523,104.69225212923357
0,21,silence.,23.3820644893123,4.602058703112106,13.925099714019268,8.144319241478529,94.70609392328808
1,1,The,-0.1653197522148755,0.36919170536822765,-2.4049847136905402,-0.2674494072680691,10.537046187461762
1,2,watch,24.869267704566646,5.118508982741144,10.578878270813647,9.50880034746471,93.2794998938673
1,3,doesn't,21.894861274057952,4.38450279784143,8.32114725304341,7.07686803611519,96.13268795270886
1,4,have,11.484438767277517,2.83025205117795,2.504407190102739,3.7103885232321527,61.894431246610026
1,5,a,1.5697506655818643,0.7131652312691616,-1.5685657551980867,0.19792556487254753,20.523204393407262
1,6,microphone,25.86073651473621,4.983271528113426,11.198690362690638,8.884362488200782,101.839064070392
1,7,or,2.0654850706666465,1.0486455836910604,-1.0567842920109243,0.6974758522836924,21.94979842282804
1,8,"speaker,",21.15125966643078,4.5458730939431025,15.88274565209554,7.351114393224348,91.85290586444651
1,9,but,4.29628989354817,1.6154015831574617,-0.3054803743043948,1.3404780803365495,36.21573871703589
1,10,you,8.014297931684037,2.3291548159148605,1.4099150630734751,2.583868871722226,51.908273040664525
1,11,can,12.475907577447082,2.8527916269492364,4.842342765536635,3.7475172608100085,67.60080736429316
1,12,use,8.757899539311213,2.080566161393863,1.1534787222440857,2.3336718105441783,51.908273040664525
1,13,it,5.783493108802517,1.209689219274309,0.05080245667771344,1.928631036967575,26.229580511090404
1,14,to,9.99723555202317,2.499671606532418,4.341473487065617,2.8699289180607015,60.46783721718923
1,15,control,19.911923653718823,3.686429269968404,9.189211547212683,5.8638553027477585,91.85290586444651
1,16,the,4.29628989354817,0.932027778613536,0.5702224491661774,0.7367141772239254,30.509362599352755
1,17,music,16.937517223210126,4.2763781662429405,4.820518396104347,5.807740278908501,87.57312377618416
1,18,on,3.304821083378604,1.4390049032082646,0.6373323851704651,1.321069876602671,29.082768569931964
1,19,your,12.228040374904692,2.8919908891601684,3.935540215625051,4.030201967368678,61.894431246610026
1,20,phone.,8.757899539311213,2.29452880096187,3.860246141083657,2.7222578026942315,53.33486707008532
2,1,You,5.535625906260124,1.5281832247381364,0.9199579693185997,2.046767929260751,33.362550658194316
2,2,can,14.210977995243823,3.4407805601132258,4.682479259445124,5.260513317107611,66.17421333487238
2,3,glance,17.43325162829491,4.059475582009114,7.901573750707664,5.730107463972985,87.57312377618416
2,4,at,1.8176178681242572,0.6537130169159142,-0.4009619905706563,0.3274542289225657,20.523204393407262
2,5,the,8.510032336768822,2.5614104445146366,2.0520971336185623,2.8733042578405064,54.76146109950609
2,6,watch,13.715243590159039,3.393414784941682,4.579904723113367,5.2094613029380605,67.60080736429316
2,7,face,16.441782818125343,3.798473827787987,5.067133770689207,5.968490835921715,79.01355959965943
2,8,to,5.783493108802517,1.9623150537242156,4.158148783834394,2.229458194842698,37.64233274645668
2,9,view,17.6811188308373,4.1800133133077315,8.662153025422917,7.09036939523441,76.16037154081788
2,10,the,5.535625906260124,1.7088264914268514,1.7803837341865698,1.8539516443393889,36.21573871703589
2,11,artist,19.168322046091646,4.776822080469181,9.429279610967855,7.231711748513745,90.42631183502571
2,12,and,4.0484226910057775,1.1172442925601924,1.7116369704748626,0.8084401475447818,31.93595662877354
2,13,title,20.407658058803605,4.245998738029467,10.19095010415472,8.707157149761018,80.44015362908023
2,14,of,12.228040374904692,2.832538674806921,10.743652260027423,4.163105971198501,67.60080736429316
2,15,a,5.535625906260124,1.598741896717815,6.278386274181213,1.5252779332808748,39.06892677587746
2,16,song.,17.43325162829491,3.8046803776380504,18.405097149232276,7.7755633705348295,60.46783721718923
3,2,days,21.894861274057952,3.6916558382631948,6.025223588766668,6.890380513280962,83.29334168792181
3,3,"later,",15.202446805413386,2.80967243851721,3.125310500451344,4.334826382496082,71.88058945255551
3,4,the,7.766430729141647,1.7568455876352438,0.9516033049954178,1.8362311104954125,49.05508498182295
3,5,British,17.6811188308373,3.9457977215974087,4.553169870558814,5.649943144202616,87.57312377618416
3,6,astronomer,29.57874455287208,5.971419596347353,12.525066414937966,11.53358229787525,106.11884615865436
3,7,Richard,20.655525261345993,5.094989425414584,8.362067945728953,7.808051015915453,96.13268795270886
3,9,was,6.2792275138872995,1.7757918977038614,0.5865907262403942,2.080521327058801,39.06892677587746
3,10,observing,32.553150983380775,5.258646345145228,12.933727732557568,11.812891664654115,100.41247004097121
3,11,the,4.792024298632953,1.509236914669519,0.24940421851153793,1.5847682968999388,31.93595662877354
3,12,interesting,42.467839085076434,5.461502527086804,20.454405438924155,16.224038839386807,101.839064070392
3,13,sunspot,23.134197286769908,4.793808427427251,10.780753688062315,8.359075234968623,97.55928198212965
3,14,group,21.39912686897317,4.921532690131207,7.570934553808495,8.169212372354592,91.85290586444651
3,15,through,36.766893426601435,4.055228995269595,19.409563752353343,12.33269399074409,104.69225212923357
3,16,his,9.253633944395997,1.9240957730685564,3.0505620351457567,2.6328112985293983,47.628490952402174
3,17,telescope,19.416189248634037,4.2567785351374745,12.948459181924362,6.879832576469072,84.71993571734258
3,18,when,8.510032336768822,2.2350765866086224,2.168311900845497,2.9201370972853016,47.628490952402174
3,19,he,5.783493108802517,1.8401440198334755,1.353171702549525,1.9075351633437934,39.06892677587746
3,20,saw,8.510032336768822,2.1664778777394904,3.0576549552112504,2.6644551089650705,51.908273040664525
3,21,what,12.475907577447082,2.480398635945376,2.8896073105826297,3.507868136443851,63.3210252760308
3,22,he,3.8005554884633845,1.1900895881688425,-0.11833640642252163,1.321069876602671,24.802986481669613
3,23,described,30.322346160499258,4.740889423442492,18.935429326436882,10.657681625015847,100.41247004097121
3,24,as,2.80908667829382,0.6765792532056247,-1.2984891834735182,0.5979033287794451,19.09661036398647
3,25,"""two",15.202446805413386,3.7230152480319414,5.63947785905097,5.331817369955992,74.73377751139708
3,26,patches,21.39912686897317,4.2339122988477635,8.336969920881817,7.357865072783958,87.57312377618416
3,27,of,0.3304146528699068,0.3221525907151088,-2.105445243232383,-0.21808506298842012,11.963640216882538
3,28,intensely,27.347939729990557,5.429816456799633,11.252705677035552,10.80577465785479,94.70609392328808
3,29,bright,17.43325162829491,4.108147999254355,10.879508959743418,6.043592146022377,86.14652974676336
3,30,and,5.287758703717733,1.0107529635538257,-1.1506290805697654,1.0485111893834151,36.21573871703589
3,31,white,19.416189248634037,3.791940617419498,6.395692259879764,6.479854812562175,84.71993571734258
3,32,"light""",21.894861274057952,3.1582192116760863,9.82320947922066,5.847822438793686,90.42631183502571
3,33,over,13.467376387616646,2.9612429190661493,4.496972119270671,4.438618080725087,67.60080736429316
3,34,the,10.988704362192735,2.433032860773832,6.5882923201197094,3.5255886702878274,53.33486707008532
3,35,sunspots.,23.87779889439708,4.591278906004099,14.017853284106494,8.7455516397563,93.2794998938673
4,1,He,6.527094716429691,1.5951486310151461,1.4628391589467746,2.2779787041773956,34.7891446876151
4,2,jotted,26.85220532490578,4.966285181155355,9.5083929501599,10.08303002750404,94.70609392328808
4,3,a,3.304821083378604,1.178656470023987,0.1473752914155897,1.2252946103507023,24.802986481669613
4,4,note,15.94604841304056,4.588992282375129,5.77424334029535,6.405597337406466,80.44015362908023
4,5,in,5.039891501175342,1.317160529835949,0.5543997813277688,1.4425821086756514,30.509362599352755
4,6,his,6.527094716429691,1.9152759390710965,0.9488752588163818,2.2492883160490527,43.34870886413982
4,7,painstaking,37.75836223677099,4.914672819244294,14.103513934128227,13.143619372842245,98.98587601155043
4,8,record.,15.202446805413386,3.8873254887994335,6.5375506611896395,5.576529503991856,77.58696557023866
5,1,That,9.749368349480779,2.0371203124434123,4.182701199445718,3.2407943763667784,46.20189692298139
5,2,night,19.911923653718823,4.728802984260788,8.936048861798136,7.640127861870154,87.57312377618416
5,3,there,15.450314007955777,3.2892100795642865,5.979938022194669,4.7959821799119435,77.58696557023866
5,4,was,11.236571564735126,1.8496171748677845,2.550238365910545,2.866131660808421,53.33486707008532
5,5,scarcely,30.074478957956863,4.927085918944423,12.046021505899235,11.771121834879029,97.55928198212965
5,6,a,2.561219475751429,0.7575910617748853,4.199615085755743,0.7624511430449381,20.523204393407262
5,7,square,27.595806932532955,4.444934993749951,14.943206548035523,10.544607742392378,88.99971780560493
5,8,inch,14.210977995243823,2.7414003901665023,5.264098704815609,4.613291914329997,64.7476193054516
5,9,of,3.5526882859209934,1.592535346867751,1.468840860540654,1.3868890023088682,30.509362599352755
5,10,earth,14.458845197786212,3.9918568546952544,5.064405724510171,5.48455149499217,76.16037154081788
5,11,that,6.774961918972082,1.8561503852362733,2.1497611868280524,2.2914800632966155,40.49552080529824
